CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201627,0,58.0,Self Enquiry,1,15.0,Small Business,Female,3,4.0,Basic,4.0,Married,5.0,1,1,1,1.0,Executive,18346.0
201628,0,40.0,Self Enquiry,3,10.0,Small Business,Male,3,4.0,Standard,3.0,Married,1.0,0,1,1,1.0,Senior Manager,25855.0
201629,0,34.0,Company Invited,3,8.0,Small Business,Female,3,3.0,Basic,3.0,Married,7.0,0,5,0,0.0,Executive,17231.0
201630,0,22.0,Self Enquiry,1,25.0,Small Business,Male,3,3.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,17323.0
201631,0,27.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,4.0,Married,7.0,0,3,1,1.0,Executive,17024.0
201632,0,28.0,Self Enquiry,1,27.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,0,1,0,0.0,Executive,17713.0
201633,0,57.0,Self Enquiry,1,30.0,Salaried,Male,2,1.0,Standard,3.0,Married,4.0,1,4,1,0.0,Senior Manager,24439.0
201634,0,27.0,Company Invited,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Married,2.0,1,1,0,2.0,Executive,17566.0
201635,0,50.0,Self Enquiry,1,17.0,Salaried,Female,2,3.0,King,4.0,Single,4.0,0,5,0,1.0,VP,34926.0
201636,0,41.0,Self Enquiry,1,20.0,Salaried,Male,2,3.0,Basic,3.0,Married,5.0,0,4,1,1.0,Executive,17451.0
201637,0,30.0,Self Enquiry,3,11.0,Salaried,Female,2,3.0,Standard,3.0,Married,3.0,0,4,1,1.0,Senior Manager,24419.0
201638,0,38.0,Self Enquiry,3,6.0,Salaried,Fe Male,2,4.0,Deluxe,3.0,Unmarried,5.0,0,1,0,1.0,Manager,23686.0
201639,0,32.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Basic,3.0,Single,4.0,0,1,0,1.0,Executive,18038.0
201640,0,27.0,Self Enquiry,1,23.0,Large Business,Male,2,3.0,Basic,4.0,Married,1.0,1,4,0,0.0,Executive,18058.0
201641,1,19.0,Company Invited,3,6.0,Large Business,Female,3,5.0,Basic,5.0,Single,1.0,0,3,1,0.0,Executive,17325.0
201642,0,36.0,Company Invited,1,9.0,Small Business,Male,1,3.0,Basic,4.0,Single,5.0,0,4,1,0.0,Executive,17088.0
201643,0,30.0,Company Invited,1,15.0,Small Business,Male,3,3.0,Deluxe,5.0,Married,2.0,0,1,1,1.0,Manager,18072.0
201644,0,45.0,Self Enquiry,3,10.0,Salaried,Female,1,4.0,Deluxe,5.0,Married,5.0,1,4,0,0.0,Manager,20006.0
201645,0,56.0,Self Enquiry,1,13.0,Salaried,Female,3,3.0,Basic,5.0,Married,5.0,1,4,1,1.0,Executive,22347.0
201646,0,33.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Basic,3.0,Single,1.0,0,3,1,0.0,Executive,17500.0
201647,1,19.0,Self Enquiry,1,8.0,Salaried,Male,2,4.0,Basic,3.0,Single,2.0,0,5,1,0.0,Executive,16102.0
201648,0,46.0,Self Enquiry,3,6.0,Small Business,Female,3,3.0,Standard,5.0,Married,2.0,0,1,1,2.0,Senior Manager,25453.0
201649,0,38.0,Self Enquiry,1,15.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,1,1,2.0,Executive,17288.0
201650,0,36.0,Self Enquiry,1,18.0,Small Business,Female,3,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,22347.0
201651,0,34.0,Self Enquiry,1,33.0,Small Business,Female,3,3.0,Basic,4.0,Single,3.0,0,3,0,0.0,Executive,17311.0
201652,1,41.0,Self Enquiry,3,26.0,Small Business,Female,3,3.0,Basic,4.0,Single,2.0,1,4,0,1.0,Executive,18140.0
201653,0,36.0,Self Enquiry,1,6.0,Small Business,Male,2,4.0,Basic,3.0,Married,3.0,0,3,1,0.0,Executive,18690.0
201654,0,53.0,Self Enquiry,1,13.0,Small Business,Female,2,1.0,Deluxe,5.0,Married,2.0,0,1,1,0.0,Manager,22347.0
201655,0,33.0,Self Enquiry,1,20.0,Small Business,Female,3,3.0,Basic,4.0,Married,2.0,0,5,1,1.0,Executive,17756.0
201656,0,40.0,Self Enquiry,1,10.0,Small Business,Female,2,3.0,King,3.0,Married,2.0,0,5,1,1.0,VP,34033.0
201657,0,55.0,Self Enquiry,1,20.0,Small Business,Male,3,1.0,King,4.0,Single,1.0,0,1,1,1.0,VP,33722.0
201658,0,34.0,Company Invited,1,8.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,2.0,0,4,0,1.0,Manager,24547.0
201659,0,51.0,Self Enquiry,1,9.0,Small Business,Female,3,3.0,Super Deluxe,4.0,Single,4.0,0,5,1,1.0,AVP,28734.0
201660,0,52.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,King,3.0,Married,1.0,0,1,1,1.0,VP,34999.0
201661,0,27.0,Self Enquiry,1,15.0,Small Business,Female,4,3.0,Basic,4.0,Single,2.0,0,3,0,1.0,Executive,17279.0
201662,1,35.0,Self Enquiry,1,29.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,4.0,1,4,1,0.0,Manager,20916.0
201663,0,43.0,Company Invited,1,13.0,Small Business,Male,2,1.0,Basic,3.0,Married,5.0,0,4,1,0.0,Executive,17089.0
201664,0,45.0,Company Invited,1,8.0,Small Business,Male,3,4.0,Super Deluxe,3.0,Married,1.0,0,4,1,2.0,AVP,31792.0
201665,0,36.0,Self Enquiry,1,27.0,Salaried,Male,3,1.0,Basic,5.0,Married,2.0,1,3,1,0.0,Executive,18564.0
201666,0,35.0,Company Invited,1,13.0,Small Business,Female,2,3.0,Deluxe,4.0,Single,6.0,0,1,0,0.0,Manager,22347.0
201667,0,42.0,Company Invited,1,27.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,3.0,0,1,0,0.0,Manager,20265.0
201668,0,38.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,1,1,1.0,Manager,21553.0
201669,0,38.0,Self Enquiry,1,35.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,0,1,0,0.0,Manager,21261.0
201670,0,27.0,Company Invited,1,13.0,Large Business,Male,2,4.0,Deluxe,5.0,Married,6.0,0,3,1,0.0,Manager,22347.0
201671,0,49.0,Company Invited,1,24.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,1,1,0,0.0,Manager,21804.0
201672,0,36.0,Company Invited,1,16.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,3,1,1.0,Executive,22347.0
201673,0,40.0,Self Enquiry,1,25.0,Small Business,Male,1,3.0,Deluxe,3.0,Married,1.0,1,1,1,0.0,Manager,17741.0
201674,1,38.0,Self Enquiry,1,35.0,Small Business,Male,3,3.0,Deluxe,5.0,Married,1.0,1,3,1,2.0,Manager,21673.0
201675,1,29.0,Self Enquiry,3,33.0,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,0,3,0,0.0,Senior Manager,22639.0
201676,0,22.0,Self Enquiry,1,11.0,Salaried,Male,2,1.0,Basic,4.0,Married,2.0,1,4,1,0.0,Executive,17328.0
201677,0,36.0,Company Invited,1,24.0,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,0,3,0,1.0,Executive,17153.0
201678,0,40.0,Company Invited,1,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,1.0,0,5,0,1.0,Manager,19876.0
201679,0,46.0,Self Enquiry,1,6.0,Small Business,Male,3,3.0,Standard,5.0,Married,1.0,0,1,0,2.0,Senior Manager,24396.0
201680,1,32.0,Self Enquiry,3,10.0,Small Business,Male,2,5.0,Standard,3.0,Married,2.0,0,1,1,0.0,Senior Manager,25400.0
201681,0,30.0,Company Invited,1,6.0,Salaried,Male,2,4.0,Standard,3.0,Unmarried,2.0,0,5,1,1.0,Senior Manager,23474.0
201682,0,27.0,Company Invited,3,26.0,Salaried,Fe Male,2,3.0,Deluxe,3.0,Unmarried,2.0,0,1,1,1.0,Manager,24981.0
201683,0,51.0,Self Enquiry,1,14.0,Salaried,Male,2,4.0,Standard,4.0,Married,6.0,0,3,1,1.0,Senior Manager,27490.0
201684,1,30.0,Self Enquiry,1,9.0,Large Business,Female,2,3.0,Basic,5.0,Single,6.0,1,4,0,0.0,Executive,17657.0
201685,0,41.0,Self Enquiry,3,12.0,Salaried,Female,3,3.0,Standard,3.0,Single,4.0,1,1,0,0.0,Senior Manager,28591.0
201686,1,30.0,Company Invited,3,32.0,Small Business,Female,2,4.0,Deluxe,5.0,Unmarried,6.0,0,1,1,1.0,Manager,21696.0
201687,1,29.0,Self Enquiry,1,6.0,Large Business,Male,2,3.0,Basic,3.0,Single,1.0,0,1,0,0.0,Executive,17058.0
201688,0,45.0,Company Invited,3,12.0,Small Business,Fe Male,2,4.0,Standard,3.0,Unmarried,7.0,0,4,1,0.0,Senior Manager,23865.0
201689,0,54.0,Self Enquiry,3,9.0,Small Business,Female,2,3.0,Deluxe,5.0,Married,3.0,0,4,1,0.0,Manager,20940.0
201690,0,36.0,Self Enquiry,1,11.0,Salaried,Male,3,3.0,Deluxe,4.0,Single,1.0,0,1,1,1.0,Manager,20914.0
201691,0,33.0,Self Enquiry,1,10.0,Small Business,Female,2,4.0,Basic,4.0,Married,7.0,0,4,0,1.0,Executive,17622.0
201692,0,37.0,Company Invited,1,17.0,Salaried,Male,2,3.0,Standard,3.0,Married,2.0,1,3,1,1.0,Senior Manager,27185.0
201693,0,38.0,Self Enquiry,3,9.0,Salaried,Male,3,3.0,Standard,3.0,Married,1.0,0,1,1,1.0,Senior Manager,25609.0
201694,0,31.0,value,1,13.0,Small Business,Male,2,5.0,Deluxe,3.0,Married,1.0,0,3,0,0.0,Manager,22347.0
201695,0,59.0,Self Enquiry,1,9.0,Salaried,Male,3,4.0,Basic,3.0,Married,4.0,0,3,0,0.0,Executive,17177.0
201696,0,37.0,Company Invited,3,10.0,Small Business,Male,2,3.0,Basic,3.0,Married,5.0,0,4,1,0.0,Executive,17793.0
201697,0,29.0,Company Invited,3,6.0,Small Business,Female,2,3.0,Standard,3.0,Married,2.0,0,3,1,1.0,Senior Manager,22918.0
201698,0,35.0,Company Invited,3,6.0,Small Business,Fe Male,3,3.0,Standard,3.0,Unmarried,2.0,0,5,1,0.0,Senior Manager,23789.0
201699,1,29.0,Self Enquiry,1,24.0,Small Business,Male,2,4.0,Basic,3.0,Single,2.0,1,3,0,0.0,Executive,17389.0
201700,0,52.0,Self Enquiry,1,8.0,Salaried,Female,2,4.0,Basic,3.0,Single,1.0,0,3,1,0.0,Executive,18212.0
201701,0,42.0,Self Enquiry,1,10.0,Large Business,Male,2,3.0,King,3.0,Married,2.0,0,1,0,0.0,VP,34232.0
201702,0,59.0,Self Enquiry,2,12.0,Small Business,Male,2,3.0,Basic,3.0,Married,1.0,0,4,0,0.0,Executive,17267.0
201703,0,50.0,Self Enquiry,3,6.0,Small Business,Female,3,3.0,King,3.0,Married,4.0,0,1,1,0.0,VP,34517.0
201704,1,33.0,Self Enquiry,1,20.0,Small Business,Male,2,3.0,Basic,3.0,Married,6.0,1,1,1,1.0,Executive,17436.0
201705,0,43.0,Self Enquiry,3,22.0,Small Business,Female,3,3.0,Super Deluxe,3.0,Married,6.0,1,3,0,0.0,AVP,31064.0
201706,1,33.0,Self Enquiry,1,8.0,Salaried,Female,2,3.0,Basic,5.0,Married,1.0,0,3,1,1.0,Executive,17707.0
201707,0,52.0,Company Invited,3,8.0,Salaried,Male,3,4.0,King,3.0,Single,2.0,1,1,1,0.0,VP,34068.0
201708,0,36.0,Self Enquiry,3,10.0,Salaried,Female,2,3.0,Basic,4.0,Married,3.0,0,3,1,1.0,Executive,22347.0
201709,1,36.0,Self Enquiry,1,6.0,Salaried,Male,3,4.0,Basic,3.0,Single,1.0,1,5,0,2.0,Executive,22347.0
201710,0,39.0,Self Enquiry,1,6.0,Small Business,Female,3,3.0,Basic,3.0,Married,1.0,0,3,1,0.0,Executive,17232.0
201711,0,32.0,Company Invited,3,13.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,4,1,1.0,Manager,22347.0
201712,0,41.0,Self Enquiry,1,25.0,Salaried,Male,2,3.0,Deluxe,5.0,Married,3.0,0,1,0,0.0,Manager,18072.0
201713,0,40.0,Self Enquiry,1,30.0,Large Business,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,1.0,Manager,18319.0
201714,0,45.0,Self Enquiry,1,6.0,Salaried,Male,3,1.0,King,3.0,Married,1.0,0,4,1,1.0,VP,34202.0
201715,0,31.0,Company Invited,1,9.0,Small Business,Male,3,3.0,Standard,3.0,Married,1.0,0,4,1,0.0,Senior Manager,28675.0
201716,0,33.0,Self Enquiry,1,11.0,Salaried,Female,3,4.0,Basic,3.0,Married,2.0,0,1,0,0.0,Executive,17911.0
201717,0,34.0,Self Enquiry,1,8.0,Salaried,Male,2,4.0,Deluxe,5.0,Married,7.0,0,4,0,1.0,Manager,20957.0
201718,0,36.0,Self Enquiry,1,6.0,Small Business,Female,2,4.0,Basic,5.0,Married,3.0,0,4,0,1.0,Executive,22347.0
201719,0,45.0,Company Invited,1,13.0,Salaried,Male,3,1.0,Deluxe,3.0,Married,5.0,0,1,1,0.0,Manager,21434.0
201720,1,37.0,Company Invited,1,16.0,Small Business,Male,3,3.0,Standard,3.0,Married,7.0,0,3,0,2.0,Senior Manager,25048.0
201721,0,39.0,Company Invited,1,8.0,Large Business,Fe Male,3,3.0,Standard,3.0,Unmarried,1.0,0,1,1,2.0,Senior Manager,25938.0
201722,0,29.0,Self Enquiry,1,21.0,Salaried,Male,2,3.0,Basic,3.0,Single,2.0,0,3,1,1.0,Executive,17340.0
201723,0,42.0,Self Enquiry,1,23.0,Salaried,Female,2,1.0,Deluxe,5.0,Unmarried,4.0,1,1,1,1.0,Manager,21545.0
201724,0,29.0,Self Enquiry,3,26.0,Small Business,Male,2,3.0,Deluxe,3.0,Married,3.0,0,1,1,0.0,Manager,21931.0
201725,0,25.0,Self Enquiry,1,13.0,Salaried,Female,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,1.0,Manager,19898.0
201726,0,42.0,Self Enquiry,1,8.0,Small Business,Female,2,4.0,Basic,5.0,Married,1.0,1,4,1,1.0,Executive,17593.0
201727,0,40.0,Self Enquiry,1,8.0,Small Business,Male,2,3.0,King,3.0,Married,1.0,0,5,1,0.0,VP,34436.0
201728,0,51.0,Self Enquiry,1,6.0,Salaried,Male,3,3.0,Basic,3.0,Married,2.0,0,4,1,0.0,Executive,17723.0
201729,1,36.0,Company Invited,1,35.0,Small Business,Male,3,4.0,Basic,4.0,Single,1.0,0,3,0,2.0,Executive,18479.0
201730,0,32.0,Company Invited,1,13.0,Salaried,Male,3,1.0,Basic,4.0,Married,2.0,0,1,0,1.0,Executive,17794.0
201731,0,38.0,Company Invited,3,8.0,Salaried,Male,2,4.0,Deluxe,3.0,Married,4.0,0,5,1,1.0,Manager,20249.0
201732,0,32.0,Self Enquiry,1,8.0,Large Business,Male,2,4.0,Deluxe,5.0,Single,5.0,0,4,0,1.0,Manager,17176.0
201733,0,46.0,Self Enquiry,3,8.0,Large Business,Female,3,5.0,Super Deluxe,4.0,Married,4.0,1,5,1,0.0,AVP,31872.0
201734,1,36.0,Self Enquiry,1,8.0,Salaried,Male,3,3.0,Basic,3.0,Single,3.0,0,4,0,1.0,Executive,18485.0
201735,0,29.0,Self Enquiry,3,8.0,Small Business,Male,3,4.0,Deluxe,4.0,Married,3.0,0,4,1,0.0,Manager,21644.0
201736,0,31.0,Self Enquiry,1,29.0,Small Business,Male,3,4.0,Deluxe,3.0,Married,1.0,0,3,0,1.0,Manager,20582.0
201737,0,36.0,Company Invited,1,11.0,Salaried,Male,2,1.0,Deluxe,5.0,Married,2.0,0,5,1,1.0,Manager,22347.0
201738,0,45.0,Self Enquiry,1,26.0,Small Business,Male,3,3.0,Super Deluxe,3.0,Married,1.0,1,3,1,1.0,AVP,28496.0
201739,0,36.0,Self Enquiry,1,12.0,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,0,5,1,1.0,Executive,18210.0
201740,0,55.0,Self Enquiry,1,6.0,Small Business,Male,2,3.0,King,5.0,Single,1.0,1,1,1,1.0,VP,34045.0
201741,1,47.0,Company Invited,1,35.0,Salaried,Male,2,3.0,Standard,4.0,Married,2.0,1,3,1,0.0,Senior Manager,26849.0
201742,0,28.0,Self Enquiry,1,15.0,Small Business,Male,3,3.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,17070.0
201743,0,37.0,Self Enquiry,3,12.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,5.0,0,3,1,0.0,Manager,21502.0
201744,0,21.0,Self Enquiry,1,9.0,Small Business,Male,3,4.0,Basic,3.0,Single,2.0,0,5,1,2.0,Executive,18230.0
201745,0,37.0,Company Invited,1,6.0,Small Business,Female,3,3.0,Standard,3.0,Married,3.0,1,3,0,0.0,Senior Manager,28603.0
201746,0,35.0,Self Enquiry,1,28.0,Salaried,Female,3,1.0,Standard,4.0,Married,1.0,0,5,1,2.0,Senior Manager,26996.0
201747,0,38.0,Self Enquiry,3,13.0,Small Business,Female,2,1.0,Deluxe,5.0,Married,2.0,1,3,1,1.0,Manager,20605.0
201748,0,26.0,Company Invited,1,6.0,Salaried,Female,2,3.0,Deluxe,4.0,Married,2.0,0,5,1,1.0,Manager,21397.0
201749,0,50.0,Self Enquiry,1,10.0,Salaried,Male,3,3.0,King,4.0,Married,4.0,0,5,0,1.0,VP,34144.0
201750,0,53.0,Self Enquiry,1,9.0,Small Business,Male,2,3.0,Super Deluxe,3.0,Married,4.0,1,5,1,0.0,AVP,32584.0
201751,0,42.0,Self Enquiry,3,6.0,Salaried,Male,1,3.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,19907.0
201752,0,29.0,Company Invited,3,13.0,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,0,1,0,1.0,Manager,19554.0
201753,0,55.0,Self Enquiry,1,26.0,Large Business,Male,2,3.0,Deluxe,3.0,Married,4.0,1,1,0,0.0,Manager,20415.0
201754,0,26.0,Company Invited,1,13.0,Small Business,Male,2,3.0,Deluxe,5.0,Married,2.0,1,3,1,0.0,Manager,19741.0
201755,0,37.0,Self Enquiry,1,6.0,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,0,1,1,0.0,Executive,17115.0
201756,1,44.0,Company Invited,1,30.0,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,1,5,0,1.0,Executive,18161.0
201757,0,38.0,Self Enquiry,1,29.0,Salaried,Male,2,3.0,Deluxe,3.0,Married,1.0,0,3,0,1.0,Manager,20745.0
201758,1,26.0,Self Enquiry,1,22.0,Small Business,Male,2,3.0,Basic,4.0,Married,3.0,1,1,1,0.0,Executive,17373.0
201759,0,28.0,Self Enquiry,1,14.0,Salaried,Female,3,3.0,Basic,3.0,Single,2.0,0,4,1,1.0,Executive,18310.0
201760,0,49.0,Company Invited,1,16.0,Salaried,Female,2,3.0,King,5.0,Single,1.0,1,3,0,1.0,VP,33665.0
201761,0,36.0,Self Enquiry,1,13.0,Large Business,Male,1,3.0,Deluxe,4.0,Single,5.0,0,1,1,0.0,Manager,19485.0
201762,0,31.0,Company Invited,3,11.0,Small Business,Female,2,3.0,Basic,4.0,Married,2.0,0,3,0,0.0,Executive,17789.0
201763,1,26.0,Self Enquiry,3,10.0,Small Business,Male,2,4.0,Deluxe,3.0,Single,2.0,1,1,1,0.0,Manager,20828.0
201764,0,37.0,Company Invited,1,15.0,Small Business,Male,2,3.0,Basic,3.0,Married,2.0,1,1,0,1.0,Executive,17326.0
201765,0,42.0,Company Invited,3,32.0,Small Business,Female,3,3.0,Super Deluxe,4.0,Married,6.0,0,3,1,1.0,AVP,28525.0
201766,1,18.0,Self Enquiry,1,9.0,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,0,4,1,0.0,Executive,16420.0
201767,0,35.0,Self Enquiry,3,22.0,Small Business,Male,3,3.0,Standard,4.0,Married,1.0,0,1,1,1.0,Senior Manager,23020.0
201768,0,36.0,Company Invited,1,24.0,Salaried,Male,2,1.0,Basic,3.0,Married,5.0,0,5,1,1.0,Executive,18688.0
201769,0,51.0,Self Enquiry,1,8.0,Small Business,Male,2,5.0,Deluxe,4.0,Married,6.0,0,1,0,1.0,Manager,20482.0
201770,0,41.0,Self Enquiry,3,8.0,Salaried,Male,2,3.0,Super Deluxe,4.0,Single,2.0,0,3,1,1.0,AVP,31015.0
201771,0,18.0,Self Enquiry,3,16.0,Small Business,Female,3,4.0,Basic,3.0,Single,2.0,0,1,0,2.0,Executive,16200.0
201772,0,28.0,Self Enquiry,1,22.0,Small Business,Male,3,1.0,Deluxe,5.0,Single,1.0,0,5,0,1.0,Manager,20661.0
201773,0,31.0,Self Enquiry,3,13.0,Large Business,Male,3,1.0,Deluxe,3.0,Married,5.0,0,1,1,1.0,Manager,21929.0
201774,0,39.0,Self Enquiry,1,6.0,Small Business,Male,2,1.0,Standard,3.0,Married,1.0,0,3,1,0.0,Senior Manager,24613.0
201775,0,36.0,Company Invited,1,30.0,Salaried,Female,2,3.0,Deluxe,4.0,Married,1.0,0,3,1,1.0,Manager,20674.0
201776,0,32.0,Self Enquiry,3,13.0,Salaried,Male,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,20484.0
201777,0,38.0,Self Enquiry,1,31.0,Salaried,Female,2,4.0,Standard,4.0,Married,4.0,0,3,0,1.0,Senior Manager,27061.0
201778,0,58.0,Company Invited,1,6.0,Salaried,Male,2,5.0,Deluxe,3.0,Married,3.0,1,1,1,1.0,Manager,20660.0
201779,0,31.0,Self Enquiry,1,13.0,Large Business,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,0.0,Executive,19821.0
201780,0,31.0,Self Enquiry,2,8.0,Salaried,Male,3,4.0,Deluxe,5.0,Married,4.0,0,3,0,2.0,Manager,21410.0
201781,0,45.0,Company Invited,1,13.0,Salaried,Male,3,3.0,Standard,5.0,Married,2.0,0,1,1,0.0,Senior Manager,20210.0
201782,0,31.0,Self Enquiry,1,8.0,Salaried,Male,2,3.0,Basic,3.0,Married,1.0,1,4,1,1.0,Executive,17695.0
201783,0,33.0,Company Invited,1,11.0,Salaried,Female,3,3.0,Standard,4.0,Married,7.0,0,3,1,1.0,Senior Manager,26878.0
201784,0,39.0,Self Enquiry,1,16.0,Small Business,Male,3,3.0,Super Deluxe,5.0,Married,2.0,1,3,1,2.0,AVP,32068.0
201785,0,43.0,Company Invited,1,16.0,Salaried,Female,2,3.0,Basic,3.0,Single,1.0,0,5,0,0.0,Executive,17455.0
201786,0,49.0,Self Enquiry,1,6.0,Large Business,Female,2,4.0,Super Deluxe,3.0,Single,1.0,1,3,0,0.0,AVP,28964.0
201787,1,52.0,Self Enquiry,1,14.0,Small Business,Male,2,4.0,Deluxe,4.0,Married,3.0,0,1,1,0.0,Manager,19941.0
201788,0,27.0,Self Enquiry,1,11.0,Salaried,Female,2,3.0,Basic,4.0,Single,2.0,1,3,0,1.0,Executive,17478.0
201789,0,32.0,Self Enquiry,3,14.0,Large Business,Female,3,4.0,Deluxe,4.0,Married,2.0,1,1,1,2.0,Manager,20228.0
201790,0,27.0,Self Enquiry,3,13.0,Salaried,Male,3,3.0,Deluxe,3.0,Single,2.0,1,4,0,1.0,Manager,22347.0
201791,0,31.0,Self Enquiry,3,13.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,5.0,0,1,0,0.0,Manager,22547.0
201792,0,32.0,Self Enquiry,1,8.0,Small Business,Female,3,1.0,Deluxe,3.0,Single,1.0,0,3,0,0.0,Manager,20055.0
201793,1,36.0,Self Enquiry,1,8.0,Small Business,Male,2,5.0,Basic,3.0,Married,6.0,1,3,1,1.0,Executive,18464.0
201794,0,30.0,Self Enquiry,1,34.0,Small Business,Female,3,3.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,20775.0
201795,0,31.0,Company Invited,1,13.0,Salaried,Female,2,4.0,Standard,3.0,Married,2.0,0,1,1,0.0,Senior Manager,23943.0
201796,0,39.0,Company Invited,1,13.0,Small Business,Male,2,4.0,King,3.0,Married,2.0,0,5,1,0.0,VP,34272.0
201797,1,39.0,Self Enquiry,3,9.0,Small Business,Female,2,3.0,Deluxe,3.0,Married,5.0,1,4,1,1.0,Manager,20238.0
201798,0,33.0,Company Invited,3,13.0,Small Business,Male,2,4.0,Deluxe,3.0,Single,4.0,0,3,1,0.0,Manager,19682.0
201799,0,47.0,Self Enquiry,1,11.0,Salaried,Male,2,3.0,King,3.0,Married,5.0,0,1,1,0.0,VP,33300.0
201800,0,43.0,Company Invited,1,16.0,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,3,1,0.0,Manager,20257.0
201801,0,27.0,Company Invited,3,6.0,Small Business,Male,3,3.0,Deluxe,4.0,Married,1.0,1,1,0,1.0,Manager,21349.0
201802,0,54.0,Company Invited,1,13.0,Salaried,Female,2,3.0,Deluxe,3.0,Single,4.0,0,4,0,1.0,Manager,19869.0
201803,0,43.0,Self Enquiry,1,13.0,Salaried,Female,2,3.0,Standard,5.0,Married,1.0,0,5,1,0.0,Senior Manager,24985.0
201804,0,36.0,Self Enquiry,1,14.0,Salaried,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,18697.0
201805,0,40.0,Self Enquiry,3,6.0,Small Business,Male,2,5.0,Deluxe,3.0,Married,3.0,1,3,1,0.0,Manager,22457.0
201806,1,29.0,Self Enquiry,1,14.0,Salaried,Male,3,5.0,Basic,5.0,Married,2.0,1,3,0,1.0,Executive,17119.0
201807,0,36.0,Self Enquiry,1,15.0,Salaried,Male,1,4.0,Basic,3.0,Single,1.0,0,1,1,0.0,Executive,22347.0
201808,0,30.0,Self Enquiry,3,11.0,Small Business,Female,1,4.0,Deluxe,3.0,Married,2.0,0,1,1,0.0,Manager,21118.0
201809,0,27.0,Self Enquiry,3,14.0,Small Business,Female,2,3.0,Deluxe,4.0,Married,2.0,0,1,0,1.0,Manager,21214.0
201810,0,37.0,Self Enquiry,1,11.0,Small Business,Male,3,3.0,Deluxe,3.0,Married,1.0,0,3,1,2.0,Manager,21347.0
201811,0,38.0,Self Enquiry,1,21.0,Salaried,Male,3,4.0,Standard,3.0,Married,1.0,1,5,1,2.0,Senior Manager,26510.0
201812,0,31.0,Self Enquiry,1,13.0,Small Business,Female,2,3.0,Standard,3.0,Unmarried,2.0,1,4,1,1.0,Senior Manager,22143.0
201813,0,29.0,Self Enquiry,3,16.0,Small Business,Female,2,4.0,Deluxe,4.0,Married,2.0,1,5,1,0.0,Manager,23268.0
201814,0,35.0,Self Enquiry,1,11.0,Large Business,Male,3,3.0,Standard,4.0,Unmarried,1.0,0,3,1,1.0,Senior Manager,23095.0
201815,0,23.0,Self Enquiry,1,32.0,Salaried,Male,2,3.0,Basic,3.0,Married,2.0,0,1,0,1.0,Executive,17904.0
201816,0,41.0,Self Enquiry,1,12.0,Small Business,Male,3,4.0,Deluxe,4.0,Single,7.0,1,3,1,2.0,Manager,21032.0
201817,0,47.0,Company Invited,3,10.0,Small Business,Male,3,3.0,Deluxe,3.0,Single,4.0,0,4,0,2.0,Manager,17976.0
201818,0,42.0,Self Enquiry,1,29.0,Salaried,Female,2,3.0,Super Deluxe,3.0,Single,3.0,0,3,0,0.0,AVP,30992.0
